Red Checkpoint;Blue Checkpoint;Game Moves;Winner
9;1;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
9;1;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
9;1;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
10;1;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A2;Blue
10;1;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
11;1;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C3 D1 E2 D3 C4 D2 C2 C1 B1 B3 A4 A3 F5 K3;Blue
11;1;B10 B10 C4 C2 D2 C5 D5 C7 E6 D8 F7 F8 E8 D10 E9 E10 F10 F9 D9 C10 B10 C9 A8 B9 H7 H8 G8 G9 K7 I7 J6 I6 J5 I5 J4 I4 J3 I3 K2 K1 H3 A10;Blue
12;1;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A2;Blue
12;1;B10 B10 C4 C2 D2 C5 D5 C7 E6 D8 F7 F8 E8 D10 E9 E10 F10 F9 D9 C10 B10 C9 A8 B9 H7 H8 G8 G9 K7 I7 J6 I6 J5 I5 J4 I4 J3 I3 K2 K1 H3 A10;Blue
12;1;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
13;1;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
13;1;B10 B10 C4 C2 D2 C5 D5 C7 E6 D8 F7 F8 E8 D10 E9 E10 F10 F9 D9 C10 B10 C9 A8 B9 H7 H8 G8 G9 K7 I7 J6 I6 J5 I5 J4 I4 J3 I3 K2 K1 H3 A10;Blue
13;1;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
13;1;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
14;1;A8 A8 C4 C2 D2 C5 D5 C7 E6 D8 F7 F8 E8 D10 E9 E10 F10 F9 D9 C10 B10 C9 H7 H8 G8 G9 B9 C8 B8 B7 J7 I9 K8 J10 K10 K9 J9 I10 H10 I8 I7 A7;Blue
14;1;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
14;1;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
14;1;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
15;1;A9 A9 C4 C2 D2 C5 D5 C7 E6 D8 F7 F8 E8 D10 E9 E10 F10 F9 D9 C10 B10 C9 A8 B6 H7 H8 G8 G9 J7 I9 K8 J10 H9 I8 I7 J9 K9 K10 I10 B9 G7 A10;Blue
15;1;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A2;Blue
15;1;C1 C1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 C3 C4 D4 D3 A5 B4 A4 B6 B5 C5 D5 K3 B2 A6;Blue
15;1;E7 E7 F6 F7 G6 G7 H7 H6 J5 I6 J6 I7 J7 I9 I8 H9 H8 G9 G8 F9 F8 E9 B10 C8 E8 D9 A9 B7 D8 C9 C10 B8 D10 K8 C11 D6 G4 J8 I1 B9 A10 A8;Blue
8;2;A11 A11 D5 D4 E4 E7 G6 F8 H7 H8 G8 F10 G9 G10 F9 E10 H10 H9 C11 D9 E9 D10 C10 C9 A10 B8 C8 B9 K7 I9 J9 J6 I7 J7 I8 J8 K8 K5 I6 B10 A11 A9;Blue
8;2;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
8;2;C4 C4 J10 K11 G7 H5 F6 G4 E5 F3 D4 E2 J3 J2 C3 D1 B2 C4 E3 F2 E4 F4 F5 H3 C2 C1 B1 B3 A4 B4 A5 B6 C5 B5 I11 K2 D9 H4 I3 I2 F7 A3;Blue
8;2;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
8;2;C10 C10 D5 D8 F7 F6 E7 E6 C7 D7 B9 B10 C9 C10 D9 D10 E9 E10 G9 F9 G8 F8 G7 G6 I5 H6 I6 H7 I7 I4 J4 H5 K2 K1 J2 K3 I3 H4 J1 A10 F11 E8;Blue
8;2;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
8;2;J10 J10 F6 G4 J3 J2 E5 E4 F4 G2 G3 F3 H2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 I10 I11 J11 D10 H10 G11 K10 K9 J9 C10 I8 H9 H8 A10;Blue
9;2;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
9;2;B3 B3 G7 I10 F9 H5 F6 G4 E5 F3 D4 E2 C3 D1 B2 C4 D3 D2 C1 B3 A4 B4 A5 B6 C5 B5 D5 F4 E4 E3 J11 J4 F8 G5 F5 G6 F7 A3 G1 I5 E11 K3;Blue
9;2;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
9;2;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
10;2;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A2;Blue
10;2;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
11;2;C5 C5 D5 D4 E4 E7 G6 F8 H7 H8 G8 F10 G9 G10 F9 E10 H10 H9 K7 I9 J9 J6 D10 E9 D9 C8 E8 F7 A9 B7 D8 D7 J7 I7 I6 K6 I8 J8 K8 A8 F6 B8;Blue
11;2;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C3 C4 A5 B4 A4 B6 C5 B5 D4 D3 A6 A7 D5 K3;Blue
12;2;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A2;Blue
12;2;C5 C5 D5 D4 E4 E7 G6 F8 H7 H8 G8 F10 G9 G10 F9 E10 H10 H9 K7 I9 J9 J6 D10 E9 D9 C8 E8 F7 A9 B7 D8 D7 J7 I7 I6 K6 I8 J8 K8 A8 F6 B8;Blue
12;2;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
13;2;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
13;2;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
13;2;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
14;2;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
14;2;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
14;2;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B8 B7 C7 D6 B6 A6 A8 F5 K3;Blue
15;2;A9 A9 C4 C2 D2 C5 D5 C7 E6 D8 F7 F8 E8 D10 E9 E10 F10 F9 D9 C10 B10 C9 A8 B6 H7 H8 G8 G9 J7 I9 K8 J10 H9 I8 I7 J9 K9 K10 I10 B9 G7 A10;Blue
15;2;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A2;Blue
15;2;C1 C1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 C3 C4 D4 D3 A5 B4 A4 B6 B5 C5 D5 K3 B2 A6;Blue
15;2;C11 C11 G7 H4 F5 F6 H5 G5 I4 I3 K2 J3 D6 D7 B8 C7 B7 C9 A10 A11 B10 B6 C6 B11 C10 C11 D10 D11 E10 E11 G10 F10 G9 F9 G8 F8 F7 E8 E7 D8 G6 E6;Blue
15;2;E7 E7 F6 F7 G6 G7 H7 H6 J5 I6 J6 I7 J7 I9 I8 H9 H8 G9 G8 F9 F8 E9 B10 C8 E8 D9 A9 B7 D8 C9 C10 B8 D10 K8 C11 D6 G4 J8 I1 B9 A10 A8;Blue
8;3;C2 C2 I5 I10 E9 H6 G6 F8 E8 F7 E7 F5 F6 H4 H5 J3 K3 K2 I3 I4 J4 G5 D6 E4 D4 D5 B6 C6 B7 C5 B5 C4 B4 C3 A3 A4 D3 D7 E6 E1 F2 E5;Blue
8;3;C4 C4 J10 K11 G7 H5 F6 G4 E5 F3 D4 E2 J3 J2 C3 D1 B2 C4 E3 F2 E4 F4 F5 H3 C2 C1 B1 B3 A4 B4 A5 B6 C5 B5 I11 K2 D9 H4 I3 I2 F7 A3;Blue
9;3;C2 C2 I5 I10 E9 H6 G6 F8 E8 F7 E7 F5 F6 H4 H5 J3 K3 K2 I3 I4 J4 G5 D6 E4 D4 D5 B6 C6 B7 C5 B5 C4 B4 C3 A3 A4 D3 D7 E6 E1 F2 E5;Blue
10;3;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A2;Blue
11;3;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C3 D1 E2 D3 C4 D2 C2 C1 B1 B3 A4 A3 F5 K3;Blue
12;3;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A2;Blue
13;3;C2 C2 I5 I10 E9 H6 G6 F8 E8 F7 E7 F5 F6 H4 H5 J3 K3 K2 I3 I4 J4 G5 D6 E4 D4 D5 B6 C6 B7 C5 B5 C4 B4 C3 A3 A4 D3 D7 E6 E1 F2 E5;Blue
14;3;C2 C2 I5 I10 E9 H6 G6 F8 E8 F7 E7 F5 F6 H4 H5 J3 K3 K2 I3 I4 J4 G5 D6 E4 D4 D5 B6 C6 B7 C5 B5 C4 B4 C3 A3 A4 D3 D7 E6 E1 F2 E5;Blue
15;3;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A2;Blue
15;3;C1 C1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 C3 C4 D4 D3 A5 B4 A4 B6 B5 C5 D5 A6 C6 K3;Blue
15;3;E7 E7 F6 F7 G6 G7 H7 H6 J5 I6 J6 I7 J7 I9 I8 H9 H8 G9 G8 F9 F8 E9 B10 C8 E8 D9 A9 B7 D8 C9 C10 B8 D10 K8 C11 D6 G4 J8 I1 B9 A10 A8;Blue
8;4;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 A8 F5 K3;Blue
8;4;B7 B7 G7 I10 F9 H4 F5 F6 H5 I4 G5 G6 H6 G4 F4 E3 G3 H2 H3 I2 J2 I3 K3 J5 F2 F3 K4 K5 I5 J4 E5 C4 A5 B3 D5 E4 D4 D3 E2 B4 G1 A4;Blue
8;4;I1 I1 G7 I10 F9 E11 G10 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C4 C5 D4 D5 A6 B7 B6 C6 F5 K3 B5 A7;Blue
8;4;J2 J2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 J5 K5 C4 J6 K3 A5 B6 D5 D4 C5 B5 F5 A6;Blue
8;4;K1 K1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D3 C3 C4 A5 B6 C5 B5 D5 B4 A4 A7 D6 K3;Blue
9;4;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 A8 F5 K3;Blue
9;4;C11 C11 G7 H4 E5 E6 F5 F6 H5 G5 I4 I3 K2 J3 C7 B10 D8 D5 C5 C6 A7 B7 A8 B6 A6 B5 A5 B3 B4 C3 C4 D3 D4 E3 E4 F3 F4 G3 G4 H3 D2 A4;Blue
10;4;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A3;Blue
10;4;B7 B7 G7 I10 F9 H4 F5 F6 H5 I4 G5 G6 H6 G4 F4 E3 G3 H2 H3 I2 J2 I3 K3 J5 F2 F3 K4 K5 I5 J4 E4 D3 D4 C4 A5 B6 C5 B5 D5 B4 A4 A7;Blue
10;4;I1 I1 G7 I10 F9 E11 G10 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C4 C5 D4 D5 A6 B7 B6 C6 F5 K3 B5 A7;Blue
11;4;B7 B7 G7 I10 F9 H4 F5 F6 H5 I4 G5 G6 H6 G4 F4 E3 G3 H2 H3 I2 J2 I3 K3 J5 F2 F3 K4 K5 I5 J4 E4 D3 D4 C4 A5 B6 C5 B5 D5 B4 A4 A7;Blue
11;4;D5 D5 I5 I10 K10 J2 H3 I1 G2 G5 E6 F4 I4 H7 I7 I6 F8 G6 D5 D4 C5 C4 A5 B3 H5 H6 F5 G4 H4 K5 J6 J5 F7 F6 E7 E5 D6 B5 E3 B6 C6 A6;Blue
11;4;J2 J2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C3 C4 A5 B4 A4 B6 C5 B5 D4 D3 A6 A7 D5 K3;Blue
12;4;A9 A9 C4 C2 D2 C5 D5 C7 E6 D8 F7 F8 E8 D10 E9 E10 F10 F9 D9 C10 B10 C9 A8 B9 H7 H8 G8 G9 K7 I7 J6 J9 J8 I9 I8 H9 K8 K9 B8 C8 A10 A9;Blue
12;4;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A3;Blue
12;4;B7 B7 G7 I10 F9 H4 F5 F6 H5 I4 G5 G6 H6 G4 F4 E3 G3 H2 H3 I2 J2 I3 K3 J5 F2 F3 K4 K5 I5 J4 E4 D3 D4 C4 A5 B6 C5 B5 D5 B4 A4 A7;Blue
12;4;I1 I1 G7 I10 F9 E11 G10 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C4 C5 D4 D5 A6 B7 B6 C6 F5 K3 D6 A7;Blue
12;4;J2 J2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 J5 K5 C4 J6 K3 A5 B6 D5 D4 C5 B5 F5 A6;Blue
12;4;K1 K1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D3 C3 C4 A5 B6 C5 B5 D5 B4 A4 A7 D6 K3;Blue
13;4;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 A8 F5 K3;Blue
13;4;B7 B7 G7 I10 F9 H4 F5 F6 H5 I4 G5 G6 H6 G4 F4 E3 G3 H2 H3 I2 J2 I3 K3 J5 F2 F3 K4 K5 I5 J4 E4 D3 D4 C4 A5 B6 C5 B5 D5 B4 A4 A7;Blue
13;4;C11 C11 G7 H4 E5 E6 F5 F6 H5 G5 I4 I3 K2 J3 C7 B10 D8 D5 C5 C6 A7 B7 A8 B6 A6 B5 A5 B3 B4 C3 C4 D3 D4 E3 E4 F3 F4 G3 G4 H3 J4 A4;Blue
13;4;D5 D5 I5 I10 K10 J2 H3 I1 G2 G5 E6 F4 I4 H7 I7 I6 F8 G6 D5 D4 C5 C4 A5 B3 H5 H6 F5 G4 H4 K5 J6 J5 F7 F6 E7 E5 D6 B5 E3 B6 C6 A6;Blue
13;4;I1 I1 G7 I10 F9 E11 G10 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C4 C5 D4 D5 A6 B7 B6 C6 F5 K3 B5 A7;Blue
14;4;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 A8 F5 K3;Blue
14;4;B7 B7 G7 I10 F9 H4 F5 F6 H5 I4 G5 G6 H6 G4 F4 E3 G3 H2 H3 I2 J2 I3 K3 J5 F2 F3 K4 K5 I5 J4 E4 D3 D4 C4 A5 B6 C5 B5 D5 B4 A4 A7;Blue
14;4;C11 C11 G7 H4 E5 E6 F5 F6 H5 G5 I4 I3 K2 J3 C7 B10 D8 D5 C5 C6 A7 B7 A8 B6 A6 B5 A5 B3 B4 C3 C4 D3 D4 E3 E4 F3 F4 G3 G4 H3 J4 A4;Blue
14;4;I1 I1 G7 I10 F9 E11 G10 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C4 C5 D4 D5 A6 B7 B6 C6 F5 K3 B5 A7;Blue
14;4;J2 J2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 J5 K5 C4 J6 K3 A5 B6 D5 D4 C5 B5 F5 A6;Blue
15;4;A9 A9 C4 C2 D2 C5 D5 C7 E6 D8 F7 F8 E8 D10 E9 E10 F10 F9 D9 C10 B10 C9 A8 B9 H7 H8 G8 G9 J7 I9 K8 J10 H9 I8 I7 J9 K9 K10 I10 J8 K7 A10;Blue
15;4;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 D3 C3 D1 D2 E1 E2 F1 C2 C1 B1 A3;Blue
15;4;B4 B4 G7 I10 F9 H5 F6 G4 E5 F3 D4 E2 C3 C2 B3 B2 A3 A2 K4 J3 D1 D3 C4 F5 E6 F4 E4 E3 G8 H7 H6 I5 G6 G5 B1 A1 G9 J6 A4 K3 B5 J4;Blue
15;4;C1 C1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 C3 C4 D4 D3 A5 B4 A4 B6 B5 C5 D5 A6 C6 K3;Blue
15;4;F8 F8 F7 G5 E6 F4 D5 D4 E4 F2 F3 G2 E3 E2 D2 D3 I1 G3 J4 J2 H3 I3 A5 C3 B3 B6 C5 B5 C4 B4 A4 A7 C6 K2 C1 B2 A2 I4 G6 H5 F6 F5;Blue
8;5;C4 C4 J10 K11 G7 H5 F6 G4 E5 F3 D4 E2 J3 J2 C3 D1 B2 C4 E3 F2 E4 F4 F5 H3 C2 C1 B1 B3 A4 B4 A5 B6 C5 B5 I11 K2 D9 H4 I3 I2 F7 A3;Blue
8;5;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
9;5;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
10;5;C6 C6 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D5 C5 C6 A7 B6 A6 B8 B7 C7 D6 B5 A5 A8 F5 K3;Blue
10;5;J1 J1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C3 C4 A5 B4 A4 B6 C5 B5 D4 D3 A6 A7 D6 K3;Blue
11;5;B2 B2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I4 I5 C3 D1 E2 D3 C4 D2 C2 C1 B1 B3 A4 A3 F5 K3;Blue
11;5;C5 C5 D5 D4 E4 E7 G6 F8 H7 H8 G8 F10 G9 G10 F9 E10 H10 H9 K7 I9 J9 J6 D10 E9 D9 C8 E8 F7 A9 B7 D8 D7 J7 I7 I6 K6 I8 J8 K8 A8 F6 C7;Blue
12;5;C5 C5 D5 D4 E4 E7 G6 F8 H7 H8 G8 F10 G9 G10 F9 E10 H10 H9 K7 I9 J9 J6 D10 E9 D9 C8 E8 F7 A9 B7 D8 D7 J7 I7 I6 K6 I8 J8 K8 A8 F6 C7;Blue
